customer_id,customer_code,company_name,industry,company_size,customer_segment,employee_count,annual_revenue_usd,country,region,city,signup_date,first_login_date,last_login_date,login_count,customer_tenure_months,organization_age,account_manager_id,customer_status,customer_type
CUST003012,CC003012,Alpha Technologies 3012,Hospitality,SMB,SMB,207,8000000,USA,North America,New York,2022-11-19,2022-11-25,2024-01-18,255,25,2,AM012,Inactive,B2B
CUST003013,CC003013,Vision Technologies 3013,Insurance,SMB,SMB,154,2000000,UK,Europe,Manchester,2024-05-10,2024-05-12,2024-12-31,46,7,29,AM013,Active,B2B
CUST003014,CC003014,Core Technologies 3014,Consulting,SMB,SMB,125,8000000,Canada,North America,Calgary,2022-06-07,2022-06-13,2023-09-01,149,30,3,AM014,Active,B2B
CUST003015,CC003015,Nexa Technologies 3015,Media,SMB,SMB,66,6000000,Germany,Europe,Hamburg,2023-01-09,2023-01-09,2023-04-21,218,23,25,AM015,Active,B2B
CUST003016,CC003016,Skyline Technologies 3016,Energy,SMB,SMB,67,8000000,Singapore,Asia,Singapore,2023-11-27,2023-11-28,2024-12-31,843,13,33,AM016,Active,B2B
CUST003017,CC003017,Pioneer Technologies 3017,Automotive,SMB,SMB,158,1000000,Australia,Oceania,Melbourne,2023-06-24,2023-07-01,2024-12-31,397,18,5,AM017,Active,B2B
CUST003018,CC003018,Optima Technologies 3018,Agriculture,SMB,SMB,115,5000000,Japan,Asia,Tokyo,2022-08-03,2022-08-06,2024-05-01,329,28,22,AM018,Active,B2B
CUST003019,CC003019,Elevate Technologies 3019,Construction,SMB,SMB,117,1000000,France,Europe,Marseille,2023-01-20,2023-01-24,2024-03-03,114,23,15,AM019,Active,B2B
CUST003020,CC003020,Pulse Technologies 3020,Government,SMB,SMB,131,8000000,UAE,Middle East,Dubai,2022-11-23,2022-11-30,2023-05-05,791,25,7,AM020,Active,B2B
CUST003021,CC003021,Apex Solutions 3021,Information Technology,SMB,SMB,184,7000000,India,South Asia,Chennai,2024-02-01,2024-02-05,2024-12-31,454,10,15,AM021,Active,B2B
CUST003022,CC003022,Vertex Solutions 3022,Banking & Finance,SMB,SMB,81,4000000,USA,North America,Austin,2022-11-27,2022-12-04,2023-09-30,420,25,31,AM022,Active,B2B
CUST003023,CC003023,Nova Solutions 3023,Healthcare,SMB,SMB,51,6000000,UK,Europe,Leeds,2023-04-25,2023-04-25,2023-12-01,778,20,17,AM023,Active,B2B
CUST003024,CC003024,BluePeak Solutions 3024,Manufacturing,SMB,SMB,171,2000000,Canada,North America,Calgary,2022-09-29,2022-10-02,2022-11-07,592,27,8,AM024,Active,B2B
CUST003025,CC003025,Quantum Solutions 3025,Retail,SMB,SMB,56,6000000,Germany,Europe,Munich,2023-05-16,2023-05-19,2024-01-26,885,19,14,AM025,Active,B2B
CUST003026,CC003026,Prime Solutions 3026,E-commerce,SMB,SMB,226,8000000,Singapore,Asia,Singapore,2024-03-16,2024-03-18,2024-11-18,311,9,27,AM026,Active,B2B
CUST003027,CC003027,Zenith Solutions 3027,Education,SMB,SMB,97,3000000,Australia,Oceania,Melbourne,2022-09-03,2022-09-05,2023-11-13,400,27,31,AM027,Active,B2B
CUST003028,CC003028,Fusion Solutions 3028,Logistics,SMB,SMB,201,3000000,Japan,Asia,Osaka,2022-06-19,2022-06-26,2023-11-22,651,30,17,AM028,Inactive,B2B
CUST003029,CC003029,Orbit Solutions 3029,Telecommunications,SMB,SMB,90,4000000,France,Europe,Marseille,2023-07-02,2023-07-07,2024-12-31,62,17,11,AM029,Active,B2B
CUST003030,CC003030,Bright Solutions 3030,Real Estate,SMB,SMB,225,3000000,UAE,Middle East,Dubai,2023-08-13,2023-08-14,2024-05-27,81,16,2,AM030,Active,B2B
CUST003031,CC003031,NextGen Solutions 3031,Pharmaceuticals,SMB,SMB,98,4000000,India,South Asia,Bengaluru,2023-06-13,2023-06-17,2024-05-12,232,18,10,AM031,Inactive,B2B
CUST003032,CC003032,Alpha Solutions 3032,Hospitality,SMB,SMB,176,2000000,USA,North America,Boston,2023-08-29,2023-08-31,2024-12-31,833,16,2,AM032,Active,B2B
CUST003033,CC003033,Vision Solutions 3033,Insurance,SMB,SMB,134,6000000,UK,Europe,London,2022-12-03,2022-12-07,2023-12-22,413,24,10,AM033,Active,B2B
CUST003034,CC003034,Core Solutions 3034,Consulting,SMB,SMB,163,6000000,Canada,North America,Vancouver,2023-08-06,2023-08-07,2024-03-30,142,16,16,AM034,Active,B2B
CUST003035,CC003035,Nexa Solutions 3035,Media,SMB,SMB,233,7000000,Germany,Europe,Munich,2022-09-09,2022-09-12,2023-03-19,807,27,13,AM035,Active,B2B
CUST003036,CC003036,Skyline Solutions 3036,Energy,SMB,SMB,210,3000000,Singapore,Asia,Singapore,2023-05-20,2023-05-27,2024-10-16,238,19,31,AM036,Active,B2B
CUST003037,CC003037,Pioneer Solutions 3037,Automotive,SMB,SMB,69,7000000,Australia,Oceania,Perth,2023-06-03,2023-06-03,2024-08-13,320,18,27,AM037,Active,B2B
CUST003038,CC003038,Optima Solutions 3038,Agriculture,SMB,SMB,57,8000000,Japan,Asia,Tokyo,2022-08-01,2022-08-06,2022-10-28,402,28,17,AM038,Active,B2B
CUST003039,CC003039,Elevate Solutions 3039,Construction,SMB,SMB,135,6000000,France,Europe,Paris,2023-10-01,2023-10-05,2024-03-21,101,14,20,AM039,Active,B2B
CUST003040,CC003040,Pulse Solutions 3040,Government,SMB,SMB,59,8000000,UAE,Middle East,Abu Dhabi,2024-01-16,2024-01-16,2024-06-29,291,11,33,AM040,Active,B2B
CUST003041,CC003041,Apex Systems 3041,Information Technology,SMB,SMB,215,7000000,India,South Asia,Chennai,2024-03-11,2024-03-16,2024-12-31,453,9,12,AM041,Active,B2B
CUST003042,CC003042,Vertex Systems 3042,Banking & Finance,SMB,SMB,85,6000000,USA,North America,Boston,2022-01-03,2022-01-09,2022-07-21,877,35,2,AM042,Active,B2B
CUST003043,CC003043,Nova Systems 3043,Healthcare,SMB,SMB,230,7000000,UK,Europe,London,2024-04-04,2024-04-09,2024-12-31,829,8,27,AM043,Active,B2B
CUST003044,CC003044,BluePeak Systems 3044,Manufacturing,SMB,SMB,155,2000000,Canada,North America,Vancouver,2023-08-11,2023-08-18,2024-06-16,624,16,22,AM044,Active,B2B
CUST003045,CC003045,Quantum Systems 3045,Retail,SMB,SMB,200,4000000,Germany,Europe,Berlin,2023-06-20,2023-06-23,2024-12-31,781,18,33,AM045,Active,B2B
CUST003046,CC003046,Prime Systems 3046,E-commerce,SMB,SMB,188,5000000,Singapore,Asia,Singapore,2022-09-21,2022-09-27,2022-12-01,848,27,22,AM046,Active,B2B
CUST003047,CC003047,Zenith Systems 3047,Education,SMB,SMB,122,4000000,Australia,Oceania,Sydney,2024-04-23,2024-04-29,2024-12-31,236,8,20,AM047,Active,B2B
CUST003048,CC003048,Fusion Systems 3048,Logistics,SMB,SMB,240,4000000,Japan,Asia,Nagoya,2022-09-21,2022-09-27,2023-02-07,118,27,10,AM048,Active,B2B
CUST003049,CC003049,Orbit Systems 3049,Telecommunications,SMB,SMB,190,2000000,France,Europe,Marseille,2024-06-06,2024-06-07,2024-12-31,590,6,20,AM049,Inactive,B2B
CUST003050,CC003050,Bright Systems 3050,Real Estate,SMB,SMB,108,5000000,UAE,Middle East,Dubai,2022-01-05,2022-01-06,2022-08-10,462,35,30,AM050,Active,B2B
CUST003051,CC003051,NextGen Systems 3051,Pharmaceuticals,Mid-Market,Mid-Market,417,18000000,India,South Asia,Bengaluru,2024-04-16,2024-04-20,2024-12-31,191,8,21,AM051,Active,B2B
CUST003052,CC003052,Alpha Systems 3052,Hospitality,Mid-Market,Mid-Market,902,20000000,USA,North America,Seattle,2023-02-12,2023-02-19,2024-08-18,80,22,33,AM052,Active,B2B
CUST003053,CC003053,Vision Systems 3053,Insurance,Mid-Market,Mid-Market,763,43000000,UK,Europe,London,2022-05-12,2022-05-15,2023-09-18,673,31,35,AM053,Active,B2B
CUST003054,CC003054,Core Systems 3054,Consulting,Mid-Market,Mid-Market,744,13000000,Canada,North America,Vancouver,2023-11-05,2023-11-09,2024-02-16,549,13,26,AM054,Active,B2B
CUST003055,CC003055,Nexa Systems 3055,Media,Mid-Market,Mid-Market,964,14000000,Germany,Europe,Hamburg,2022-07-24,2022-07-28,2024-04-07,425,29,25,AM055,Active,B2B
CUST003056,CC003056,Skyline Systems 3056,Energy,Mid-Market,Mid-Market,838,48000000,Singapore,Asia,Singapore,2023-02-05,2023-02-05,2024-02-02,453,22,34,AM056,Active,B2B
CUST003057,CC003057,Pioneer Systems 3057,Automotive,Mid-Market,Mid-Market,888,27000000,Australia,Oceania,Perth,2024-03-04,2024-03-10,2024-10-23,18,9,17,AM057,Active,B2B
CUST003058,CC003058,Optima Systems 3058,Agriculture,Mid-Market,Mid-Market,705,19000000,Japan,Asia,Tokyo,2023-02-09,2023-02-10,2023-05-02,602,22,5,AM058,Active,B2B
CUST003059,CC003059,Elevate Systems 3059,Construction,Mid-Market,Mid-Market,677,15000000,France,Europe,Lyon,2023-02-15,2023-02-17,2023-03-26,443,22,8,AM059,Active,B2B
CUST003060,CC003060,Pulse Systems 3060,Government,Mid-Market,Mid-Market,576,38000000,UAE,Middle East,Abu Dhabi,2022-10-12,2022-10-17,2024-04-10,423,26,35,AM060,Active,B2B
CUST003061,CC003061,Apex Analytics 3061,Information Technology,Mid-Market,Mid-Market,617,41000000,India,South Asia,Pune,2022-04-13,2022-04-15,2023-01-30,456,32,32,AM001,Active,B2B
CUST003062,CC003062,Vertex Analytics 3062,Banking & Finance,Mid-Market,Mid-Market,257,13000000,USA,North America,Chicago,2023-06-21,2023-06-28,2024-07-07,820,18,35,AM002,Active,B2B
CUST003063,CC003063,Nova Analytics 3063,Healthcare,Mid-Market,Mid-Market,793,18000000,UK,Europe,Manchester,2023-12-01,2023-12-01,2024-12-30,439,12,6,AM003,Active,B2B
CUST003064,CC003064,BluePeak Analytics 3064,Manufacturing,Mid-Market,Mid-Market,511,30000000,Canada,North America,Toronto,2022-06-07,2022-06-09,2023-03-28,281,30,21,AM004,Active,B2B
CUST003065,CC003065,Quantum Analytics 3065,Retail,Mid-Market,Mid-Market,774,47000000,Germany,Europe,Hamburg,2023-04-29,2023-05-03,2023-06-07,835,20,11,AM005,Active,B2B
CUST003066,CC003066,Prime Analytics 3066,E-commerce,Mid-Market,Mid-Market,456,22000000,Singapore,Asia,Singapore,2023-07-02,2023-07-08,2023-08-24,809,17,34,AM006,Active,B2B
CUST003067,CC003067,Zenith Analytics 3067,Education,Mid-Market,Mid-Market,575,40000000,Australia,Oceania,Sydney,2024-01-18,2024-01-19,2024-12-31,266,11,3,AM007,Active,B2B
CUST003068,CC003068,Fusion Analytics 3068,Logistics,Mid-Market,Mid-Market,296,49000000,Japan,Asia,Osaka,2024-04-09,2024-04-13,2024-10-17,539,8,15,AM008,Active,B2B
CUST003069,CC003069,Orbit Analytics 3069,Telecommunications,Mid-Market,Mid-Market,312,21000000,France,Europe,Paris,2024-03-27,2024-04-01,2024-06-19,46,9,16,AM009,Inactive,B2B
CUST003070,CC003070,Bright Analytics 3070,Real Estate,Mid-Market,Mid-Market,534,14000000,UAE,Middle East,Dubai,2022-10-03,2022-10-03,2024-06-21,668,26,29,AM010,Active,B2B
CUST003071,CC003071,NextGen Analytics 3071,Pharmaceuticals,Mid-Market,Mid-Market,871,40000000,India,South Asia,Mumbai,2023-05-12,2023-05-19,2023-11-03,359,19,19,AM011,Inactive,B2B
CUST003072,CC003072,Alpha Analytics 3072,Hospitality,Mid-Market,Mid-Market,818,27000000,USA,North America,New York,2022-08-03,2022-08-08,2023-10-10,554,28,19,AM012,Active,B2B
CUST003073,CC003073,Vision Analytics 3073,Insurance,Mid-Market,Mid-Market,575,12000000,UK,Europe,Manchester,2022-07-29,2022-08-03,2023-09-23,321,29,33,AM013,Inactive,B2B
CUST003074,CC003074,Core Analytics 3074,Consulting,Mid-Market,Mid-Market,264,46000000,Canada,North America,Vancouver,2023-05-26,2023-05-29,2024-12-31,708,19,18,AM014,Active,B2B
CUST003075,CC003075,Nexa Analytics 3075,Media,Mid-Market,Mid-Market,594,47000000,Germany,Europe,Hamburg,2024-02-19,2024-02-19,2024-08-10,16,10,29,AM015,Active,B2B
CUST003076,CC003076,Skyline Analytics 3076,Energy,Enterprise,Enterprise,3527,124000000,Singapore,Asia,Singapore,2022-05-31,2022-05-31,2023-02-23,377,31,7,AM016,Active,B2B
CUST003077,CC003077,Pioneer Analytics 3077,Automotive,Enterprise,Enterprise,3459,255000000,Australia,Oceania,Sydney,2022-12-07,2022-12-11,2024-09-26,494,24,3,AM017,Active,B2B
CUST003078,CC003078,Optima Analytics 3078,Agriculture,Enterprise,Enterprise,2278,99000000,Japan,Asia,Tokyo,2022-08-21,2022-08-22,2024-04-20,695,28,30,AM018,Active,B2B
CUST003079,CC003079,Elevate Analytics 3079,Construction,Enterprise,Enterprise,2170,196000000,France,Europe,Lyon,2023-04-17,2023-04-22,2024-12-31,131,20,25,AM019,Active,B2B
CUST003080,CC003080,Pulse Analytics 3080,Government,Enterprise,Enterprise,1273,191000000,UAE,Middle East,Abu Dhabi,2024-01-26,2024-01-30,2024-12-31,221,11,12,AM020,Active,B2B
CUST003081,CC003081,Apex Digital 3081,Information Technology,Enterprise,Enterprise,3138,253000000,India,South Asia,Bengaluru,2024-05-09,2024-05-14,2024-12-31,420,7,35,AM021,Active,B2B
CUST003082,CC003082,Vertex Digital 3082,Banking & Finance,Enterprise,Enterprise,4301,300000000,USA,North America,Seattle,2022-04-19,2022-04-25,2022-11-03,677,32,17,AM022,Active,B2B
CUST003083,CC003083,Nova Digital 3083,Healthcare,Enterprise,Enterprise,1689,288000000,UK,Europe,Manchester,2022-02-01,2022-02-06,2023-09-20,748,34,26,AM023,Active,B2B
CUST003084,CC003084,BluePeak Digital 3084,Manufacturing,Enterprise,Enterprise,2146,102000000,Canada,North America,Vancouver,2023-03-07,2023-03-14,2024-02-06,229,21,35,AM024,Active,B2B
CUST003085,CC003085,Quantum Digital 3085,Retail,Enterprise,Enterprise,2816,109000000,Germany,Europe,Hamburg,2022-01-03,2022-01-09,2023-03-27,878,35,13,AM025,Active,B2B
CUST003086,CC003086,Prime Digital 3086,E-commerce,Enterprise,Enterprise,3691,224000000,Singapore,Asia,Singapore,2023-01-16,2023-01-17,2024-08-11,494,23,7,AM026,Active,B2B
CUST003087,CC003087,Zenith Digital 3087,Education,Enterprise,Enterprise,1612,135000000,Australia,Oceania,Sydney,2023-01-26,2023-01-31,2024-02-13,439,23,21,AM027,Active,B2B
CUST003088,CC003088,Fusion Digital 3088,Logistics,Enterprise,Enterprise,3431,274000000,Japan,Asia,Tokyo,2023-03-07,2023-03-09,2023-12-05,486,21,10,AM028,Active,B2B
CUST003089,CC003089,Orbit Digital 3089,Telecommunications,Enterprise,Enterprise,1901,227000000,France,Europe,Lyon,2022-05-02,2022-05-09,2024-03-08,608,31,34,AM029,Active,B2B
CUST003090,CC003090,Bright Digital 3090,Real Estate,Enterprise,Enterprise,1620,286000000,UAE,Middle East,Dubai,2022-08-22,2022-08-29,2024-05-06,51,28,5,AM030,Active,B2B
CUST003091,CC003091,NextGen Digital 3091,Pharmaceuticals,Small,Startup,32,423000,India,South Asia,Pune,2024-06-12,2024-06-19,2024-09-13,844,6,19,AM031,Active,B2B
CUST003092,CC003092,Alpha Digital 3092,Hospitality,Small,Startup,33,694000,USA,North America,Seattle,2023-12-22,2023-12-26,2024-04-06,445,12,30,AM032,Active,B2B
CUST003093,CC003093,Vision Digital 3093,Insurance,Small,Startup,25,307000,UK,Europe,Leeds,2023-06-22,2023-06-23,2024-12-31,878,18,4,AM033,Active,B2B
CUST003094,CC003094,Core Digital 3094,Consulting,Small,Startup,18,573000,Canada,North America,Calgary,2022-03-09,2022-03-14,2023-12-01,343,33,6,AM034,Active,B2B
CUST003095,CC003095,Nexa Digital 3095,Media,Small,Startup,8,671000,Germany,Europe,Hamburg,2022-11-06,2022-11-11,2024-05-16,186,25,26,AM035,Active,B2B
CUST003096,CC003096,Skyline Digital 3096,Energy,Small,Startup,40,315000,Singapore,Asia,Singapore,2023-07-18,2023-07-25,2024-10-17,552,17,15,AM036,Active,B2B
CUST003097,CC003097,Pioneer Digital 3097,Automotive,Small,Startup,14,117000,Australia,Oceania,Perth,2023-05-06,2023-05-12,2023-08-31,258,19,11,AM037,Active,B2B
CUST003098,CC003098,Optima Digital 3098,Agriculture,Small,Startup,48,211000,Japan,Asia,Tokyo,2022-04-28,2022-04-28,2024-03-05,770,32,23,AM038,Active,B2B
CUST003099,CC003099,Elevate Digital 3099,Construction,Small,Startup,39,202000,France,Europe,Paris,2023-08-04,2023-08-10,2023-12-18,800,16,34,AM039,Active,B2B
CUST003100,CC003100,Pulse Digital 3100,Government,Small,Startup,6,764000,UAE,Middle East,Abu Dhabi,2022-01-08,2022-01-14,2023-03-17,136,35,4,AM040,Active,B2B
CUST003101,CC003101,Apex Cloud 3101,Information Technology,SMB,SMB,200,3000000,India,South Asia,Bengaluru,2023-05-08,2023-05-10,2024-12-31,411,19,11,AM041,Active,B2B
CUST003102,CC003102,Vertex Cloud 3102,Banking & Finance,SMB,SMB,109,4000000,USA,North America,Seattle,2023-12-25,2023-12-31,2024-12-06,62,12,31,AM042,Active,B2B
CUST003103,CC003103,Nova Cloud 3103,Healthcare,SMB,SMB,130,1000000,UK,Europe,Manchester,2023-05-18,2023-05-23,2024-10-05,643,19,34,AM043,Active,B2B
CUST003104,CC003104,BluePeak Cloud 3104,Manufacturing,SMB,SMB,182,4000000,Canada,North America,Toronto,2022-12-13,2022-12-18,2024-04-17,834,24,2,AM044,Active,B2B
CUST003105,CC003105,Quantum Cloud 3105,Retail,SMB,SMB,110,2000000,Germany,Europe,Berlin,2024-05-10,2024-05-13,2024-09-22,352,7,22,AM045,Active,B2B
CUST003106,CC003106,Prime Cloud 3106,E-commerce,SMB,SMB,60,6000000,Singapore,Asia,Singapore,2023-11-24,2023-11-24,2024-12-24,674,13,10,AM046,Active,B2B
CUST003107,CC003107,Zenith Cloud 3107,Education,SMB,SMB,172,4000000,Australia,Oceania,Perth,2022-10-08,2022-10-12,2023-08-07,333,26,4,AM047,Active,B2B
CUST003108,CC003108,Fusion Cloud 3108,Logistics,SMB,SMB,180,4000000,Japan,Asia,Tokyo,2022-03-20,2022-03-24,2022-06-27,509,33,21,AM048,Inactive,B2B
CUST003109,CC003109,Orbit Cloud 3109,Telecommunications,SMB,SMB,216,2000000,France,Europe,Paris,2022-08-21,2022-08-26,2022-11-14,425,28,14,AM049,Active,B2B
CUST003110,CC003110,Bright Cloud 3110,Real Estate,SMB,SMB,163,2000000,UAE,Middle East,Abu Dhabi,2023-10-05,2023-10-11,2024-12-31,776,14,6,AM050,Active,B2B
CUST003111,CC003111,NextGen Cloud 3111,Pharmaceuticals,SMB,SMB,213,8000000,India,South Asia,Chennai,2023-09-25,2023-10-02,2024-12-31,160,15,5,AM051,Active,B2B
CUST003112,CC003112,Alpha Cloud 3112,Hospitality,SMB,SMB,127,5000000,USA,North America,Seattle,2023-03-13,2023-03-17,2024-01-10,499,21,28,AM052,Active,B2B
CUST003113,CC003113,Vision Cloud 3113,Insurance,SMB,SMB,125,1000000,UK,Europe,London,2024-04-19,2024-04-25,2024-12-31,848,8,21,AM053,Active,B2B
CUST003114,CC003114,Core Cloud 3114,Consulting,SMB,SMB,160,4000000,Canada,North America,Toronto,2023-09-20,2023-09-25,2024-12-31,791,15,15,AM054,Active,B2B
CUST003115,CC003115,Nexa Cloud 3115,Media,SMB,SMB,219,4000000,Germany,Europe,Berlin,2022-12-30,2023-01-06,2024-02-14,738,24,30,AM055,Active,B2B
CUST003116,CC003116,Skyline Cloud 3116,Energy,SMB,SMB,203,3000000,Singapore,Asia,Singapore,2022-08-28,2022-08-29,2024-03-02,587,28,27,AM056,Active,B2B
CUST003117,CC003117,Pioneer Cloud 3117,Automotive,SMB,SMB,103,1000000,Australia,Oceania,Sydney,2023-08-02,2023-08-03,2024-08-06,737,16,25,AM057,Active,B2B
CUST003118,CC003118,Optima Cloud 3118,Agriculture,SMB,SMB,214,3000000,Japan,Asia,Tokyo,2022-08-21,2022-08-23,2023-07-26,399,28,7,AM058,Active,B2B
CUST003119,CC003119,Elevate Cloud 3119,Construction,SMB,SMB,238,6000000,France,Europe,Paris,2023-07-18,2023-07-23,2024-12-31,565,17,18,AM059,Active,B2B
CUST003120,CC003120,Pulse Cloud 3120,Government,SMB,SMB,160,7000000,UAE,Middle East,Dubai,2023-04-23,2023-04-26,2024-03-28,828,20,20,AM060,Active,B2B
CUST003121,CC003121,Apex Networks 3121,Information Technology,SMB,SMB,170,5000000,India,South Asia,Chennai,2022-06-30,2022-07-01,2023-07-19,572,30,24,AM001,Active,B2B
CUST003122,CC003122,Vertex Networks 3122,Banking & Finance,SMB,SMB,71,8000000,USA,North America,Seattle,2024-01-29,2024-01-30,2024-12-31,467,11,6,AM002,Active,B2B
CUST003123,CC003123,Nova Networks 3123,Healthcare,SMB,SMB,53,3000000,UK,Europe,London,2022-03-20,2022-03-21,2023-06-08,676,33,6,AM003,Active,B2B
CUST003124,CC003124,BluePeak Networks 3124,Manufacturing,SMB,SMB,123,2000000,Canada,North America,Toronto,2024-03-17,2024-03-21,2024-12-31,410,9,32,AM004,Active,B2B
CUST003125,CC003125,Quantum Networks 3125,Retail,SMB,SMB,64,5000000,Germany,Europe,Hamburg,2022-07-28,2022-08-04,2023-12-07,41,29,20,AM005,Active,B2B
CUST003126,CC003126,Prime Networks 3126,E-commerce,SMB,SMB,82,3000000,Singapore,Asia,Singapore,2022-10-23,2022-10-26,2023-06-19,846,26,3,AM006,Active,B2B
CUST003127,CC003127,Zenith Networks 3127,Education,SMB,SMB,212,6000000,Australia,Oceania,Perth,2022-01-31,2022-02-06,2022-09-15,586,35,9,AM007,Active,B2B
CUST003128,CC003128,Fusion Networks 3128,Logistics,SMB,SMB,156,7000000,Japan,Asia,Osaka,2023-04-16,2023-04-17,2024-12-31,440,20,26,AM008,Active,B2B
CUST003129,CC003129,Orbit Networks 3129,Telecommunications,SMB,SMB,69,1000000,France,Europe,Paris,2022-11-17,2022-11-23,2023-08-26,193,25,19,AM009,Active,B2B
CUST003130,CC003130,Bright Networks 3130,Real Estate,SMB,SMB,58,3000000,UAE,Middle East,Dubai,2022-05-17,2022-05-20,2023-03-21,89,31,4,AM010,Active,B2B
CUST003131,CC003131,NextGen Networks 3131,Pharmaceuticals,SMB,SMB,103,8000000,India,South Asia,Chennai,2023-07-22,2023-07-25,2024-10-28,381,17,33,AM011,Active,B2B
CUST003132,CC003132,Alpha Networks 3132,Hospitality,SMB,SMB,54,2000000,USA,North America,Chicago,2024-06-03,2024-06-10,2024-12-31,350,6,6,AM012,Active,B2B
CUST003133,CC003133,Vision Networks 3133,Insurance,SMB,SMB,127,5000000,UK,Europe,Manchester,2022-05-04,2022-05-08,2023-04-03,646,31,3,AM013,Active,B2B
CUST003134,CC003134,Core Networks 3134,Consulting,SMB,SMB,112,6000000,Canada,North America,Toronto,2023-04-14,2023-04-18,2024-06-25,459,20,25,AM014,Active,B2B
CUST003135,CC003135,Nexa Networks 3135,Media,SMB,SMB,85,7000000,Germany,Europe,Berlin,2022-04-23,2022-04-29,2023-02-05,784,32,33,AM015,Active,B2B
CUST003136,CC003136,Skyline Networks 3136,Energy,SMB,SMB,105,2000000,Singapore,Asia,Singapore,2024-01-23,2024-01-29,2024-12-31,379,11,23,AM016,Active,B2B
CUST003137,CC003137,Pioneer Networks 3137,Automotive,SMB,SMB,90,3000000,Australia,Oceania,Melbourne,2023-12-03,2023-12-10,2024-12-31,846,12,18,AM017,Active,B2B
CUST003138,CC003138,Optima Networks 3138,Agriculture,SMB,SMB,205,1000000,Japan,Asia,Tokyo,2022-08-10,2022-08-15,2022-09-16,775,28,13,AM018,Active,B2B
CUST003139,CC003139,Elevate Networks 3139,Construction,SMB,SMB,137,2000000,France,Europe,Marseille,2024-01-10,2024-01-13,2024-11-15,714,11,20,AM019,Active,B2B
CUST003140,CC003140,Pulse Networks 3140,Government,SMB,SMB,190,7000000,UAE,Middle East,Abu Dhabi,2022-05-25,2022-05-27,2023-12-24,601,31,16,AM020,Active,B2B
CUST003141,CC003141,Apex Software 3141,Information Technology,SMB,SMB,170,4000000,India,South Asia,Bengaluru,2022-03-09,2022-03-13,2023-04-16,402,33,19,AM021,Active,B2B
CUST003142,CC003142,Vertex Software 3142,Banking & Finance,SMB,SMB,228,2000000,USA,North America,Seattle,2023-12-05,2023-12-12,2024-11-05,167,12,14,AM022,Active,B2B
CUST003143,CC003143,Nova Software 3143,Healthcare,SMB,SMB,79,5000000,UK,Europe,Leeds,2024-03-11,2024-03-18,2024-12-31,492,9,35,AM023,Active,B2B
CUST003144,CC003144,BluePeak Software 3144,Manufacturing,SMB,SMB,131,4000000,Canada,North America,Toronto,2022-05-18,2022-05-18,2023-04-09,612,31,2,AM024,Active,B2B
CUST003145,CC003145,Quantum Software 3145,Retail,SMB,SMB,112,8000000,Germany,Europe,Munich,2023-10-29,2023-11-04,2024-12-31,541,14,8,AM025,Active,B2B
CUST003146,CC003146,Prime Software 3146,E-commerce,SMB,SMB,228,6000000,Singapore,Asia,Singapore,2022-03-03,2022-03-04,2023-10-03,264,33,32,AM026,Active,B2B
CUST003147,CC003147,Zenith Software 3147,Education,SMB,SMB,102,2000000,Australia,Oceania,Melbourne,2022-04-05,2022-04-06,2023-01-17,458,32,16,AM027,Active,B2B
CUST003148,CC003148,Fusion Software 3148,Logistics,SMB,SMB,155,3000000,Japan,Asia,Nagoya,2022-04-17,2022-04-17,2023-09-26,576,32,6,AM028,Active,B2B
CUST003149,CC003149,Orbit Software 3149,Telecommunications,SMB,SMB,61,7000000,France,Europe,Marseille,2023-06-22,2023-06-27,2024-10-02,146,18,21,AM029,Active,B2B
CUST003150,CC003150,Bright Software 3150,Real Estate,SMB,SMB,166,1000000,UAE,Middle East,Abu Dhabi,2023-10-20,2023-10-20,2024-04-13,856,14,29,AM030,Active,B2B
CUST003151,CC003151,NextGen Software 3151,Pharmaceuticals,Mid-Market,Mid-Market,452,25000000,India,South Asia,Hyderabad,2023-01-17,2023-01-21,2023-08-22,27,23,14,AM031,Active,B2B
CUST003152,CC003152,Alpha Software 3152,Hospitality,Mid-Market,Mid-Market,304,21000000,USA,North America,Austin,2022-02-25,2022-02-27,2023-08-25,358,34,29,AM032,Inactive,B2B
CUST003153,CC003153,Vision Software 3153,Insurance,Mid-Market,Mid-Market,957,31000000,UK,Europe,Leeds,2022-01-20,2022-01-25,2022-07-15,310,35,12,AM033,Active,B2B
CUST003154,CC003154,Core Software 3154,Consulting,Mid-Market,Mid-Market,348,28000000,Canada,North America,Toronto,2022-01-28,2022-02-03,2023-04-27,52,35,32,AM034,Active,B2B
CUST003155,CC003155,Nexa Software 3155,Media,Mid-Market,Mid-Market,327,26000000,Germany,Europe,Munich,2024-01-27,2024-01-29,2024-03-18,895,11,8,AM035,Active,B2B
CUST003156,CC003156,Skyline Software 3156,Energy,Mid-Market,Mid-Market,505,23000000,Singapore,Asia,Singapore,2022-05-12,2022-05-14,2022-10-30,53,31,19,AM036,Active,B2B
CUST003157,CC003157,Pioneer Software 3157,Automotive,Mid-Market,Mid-Market,577,24000000,Australia,Oceania,Perth,2022-05-14,2022-05-16,2022-12-12,396,31,5,AM037,Active,B2B
CUST003158,CC003158,Optima Software 3158,Agriculture,Mid-Market,Mid-Market,920,11000000,Japan,Asia,Tokyo,2023-11-11,2023-11-11,2024-02-26,791,13,9,AM038,Active,B2B
